        -2.000000         0.000000         0.000000
         0.759000        -0.028346         0.000000
         1.809688         2.624830         0.000000
         0.422629         4.505107         0.020787
         1.622605        -1.583590        -2.299797
        -3.063916         1.742327         0.000000
        -3.099821        -1.719651         0.000000
         1.416625        -0.956201         1.753666
         3.705083        -1.721541        -2.407511
         0.895060        -3.543236        -2.231767
         0.968760        -0.750221        -4.104485
         4.504437         2.830810         0.000000
         5.292453         1.050688         0.000000
