SARC-ZORA-Actanides
BASIS:
s       0.0373340000           1.0000000000

s       0.0165930000           1.0000000000

p   12451.0879550000           0.0082231280
p    4980.4351820000           0.0143181918
p    1992.1740730000           0.0714231863
p     796.8696290000           0.2450647287
p     318.7478520000           0.7539573927

p     127.4991410000           1.0000000000

p      50.9996560000           1.0000000000

p      20.3998630000           1.0000000000

p       8.1599450000           1.0000000000

p       3.2639780000           1.0000000000

p       1.3055910000           1.0000000000

p       0.5222360000           1.0000000000

p       0.2088950000           1.0000000000

p       0.0835580000           1.0000000000

p       0.0334230000           1.0000000000

p       0.0133690000           1.0000000000

d     837.0672260000           0.0078689278
d     304.3880820000           0.0469564398
d     110.6865750000           0.2575443944
d      40.2496640000           0.7947035873

d      14.6362410000           1.0000000000

d       5.3222700000           1.0000000000

d       1.9353710000           1.0000000000

d       0.7037710000           1.0000000000

d       0.2559170000           1.0000000000

d       0.0930610000           1.0000000000

d       0.0338400000           1.0000000000

d       0.0123060000           1.0000000000

f      22.0128040000           0.0952761624
f       7.3376010000           0.3155038465
f       2.4458670000           0.5207217423
f       0.8152890000           0.4017797893

f       0.2717630000           1.0000000000

f       0.0905880000           1.0000000000

Pr 59 42 6 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5 1 1 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1 1 1 4 1 1

s  961538.7552820000           0.0397222973
s  427350.5579030000          -0.0081195618
s  189933.5812900000           0.0966940581
s   84414.9250180000           0.0870283944
s   37517.7444520000           0.3095338869
s   16674.5530900000           0.5840381251

s    7410.9124840000           1.0000000000

s    3293.7388820000           1.0000000000

s    1463.8839480000           1.0000000000

s     650.6150880000           1.0000000000

s     289.1622610000           1.0000000000

s     128.5165610000           1.0000000000

s      57.1184710000           1.0000000000

s      25.3859870000           1.0000000000

s      11.2826610000           1.0000000000

s       5.0145160000           1.0000000000

s       2.2286740000           1.0000000000

s       0.9905220000           1.0000000000

s       0.4402320000           1.0000000000

s       0.1956590000           1.0000000000

s       0.0869590000           1.0000000000

s       0.0386490000           1.0000000000

s       0.0171770000           1.0000000000

p   12926.8771060000           0.0083608823
p    5170.7508420000           0.0144255337
p    2068.3003370000           0.0718050378
p     827.3201350000           0.2453156138
p     330.9280540000           0.7534529406

p     132.3712220000           1.0000000000

p      52.9484890000           1.0000000000

p      21.1793950000           1.0000000000

p       8.4717580000           1.0000000000

p       3.3887030000           1.0000000000

p       1.3554810000           1.0000000000

p       0.5421930000           1.0000000000

p       0.2168770000           1.0000000000

p       0.0867510000           1.0000000000

p       0.0347000000           1.0000000000

p       0.0138800000           1.0000000000

d     877.6091640000           0.0078152140
d     319.1306050000           0.0466170042
d     116.0474930000           0.2564452657
d      42.1990880000           0.7957574689

d      15.3451230000           1.0000000000

d       5.5800450000           1.0000000000

d       2.0291070000           1.0000000000

d       0.7378570000           1.0000000000

d       0.2683120000           1.0000000000

d       0.0975680000           1.0000000000

d       0.0354790000           1.0000000000

d       0.0129020000           1.0000000000

f      20.9298010000           0.1096997934
f       6.9766000000           0.3348901837
f       2.3255330000           0.5126237752
f       0.7751780000           0.3863351070

f       0.2583930000           1.0000000000

f       0.0861310000           1.0000000000

Nd 60 42 6 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5 1 1 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1 1 1 4 1 1

s  994735.7959840000           0.0405700482
s  442104.7982150000          -0.0083510149
s  196491.0214290000           0.0980604387
s   87329.3428570000           0.0872785561
s   38813.0412700000           0.3105511096
s   17250.2405640000           0.5817477434

s    7666.7735840000           1.0000000000

s    3407.4549260000           1.0000000000

s    1514.4244120000           1.0000000000

s     673.0775160000           1.0000000000

s     299.1455630000           1.0000000000

s     132.9535830000           1.0000000000

s      59.0904820000           1.0000000000

s      26.2624360000           1.0000000000

s      11.6721940000           1.0000000000

s       5.1876420000           1.0000000000

s       2.3056190000           1.0000000000

s       1.0247190000           1.0000000000

s       0.4554310000           1.0000000000

s       0.2024140000           1.0000000000

s       0.0899620000           1.0000000000

s       0.0399830000           1.0000000000

s       0.0177700000           1.0000000000

p   13410.3010510000           0.0085010909
p    5364.1204200000           0.0145366822
p    2145.6481680000           0.0722004522
p     858.2592670000           0.2455844613
p     343.3037070000           0.7529221360

p     137.3214830000           1.0000000000

p      54.9285930000           1.0000000000

p      21.9714370000           1.0000000000

p       8.7885750000           1.0000000000

p       3.5154300000           1.0000000000

p       1.4061720000           1.0000000000

p       0.5624690000           1.0000000000

p       0.2249880000           1.0000000000

p       0.0899950000           1.0000000000

p       0.0359980000           1.0000000000

p       0.0143990000           1.0000000000

d     918.9318400000           0.0077681032
d     334.1570330000           0.0463088728
d     121.5116480000           0.2553974601
d      44.1860540000           0.7967541979

d      16.0676560000           1.0000000000

d       5.8427840000           1.0000000000

d       2.1246490000           1.0000000000

d       0.7726000000           1.0000000000

d       0.2809450000           1.0000000000

d       0.1021620000           1.0000000000

d       0.0371500000           1.0000000000

d       0.0135090000           1.0000000000

f      23.0540210000           0.1070735584
f       7.6846740000           0.3353098851
f       2.5615580000           0.5162521776
f       0.8538530000           0.3824521756

f       0.2846180000           1.0000000000

f       0.0948730000           1.0000000000

Pm 61 42 6 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5 1 1 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1 1 1 4 1 1

s 1028523.650946000            0.0414290674
s  457121.6226430000          -0.0085850454
s  203165.1656190000           0.0994393387
s   90295.6291640000           0.0875292377
s   40131.3907400000           0.3115696355
s   17836.1736620000           0.5794398958

s    7927.1882940000           1.0000000000

s    3523.1947970000           1.0000000000

s    1565.8643540000           1.0000000000

s     695.9397130000           1.0000000000

s     309.3065390000           1.0000000000

s     137.4695730000           1.0000000000

s      61.0975880000           1.0000000000

s      27.1544840000           1.0000000000

s      12.0686590000           1.0000000000

s       5.3638490000           1.0000000000

s       2.3839330000           1.0000000000

s       1.0595260000           1.0000000000

s       0.4709000000           1.0000000000

s       0.2092890000           1.0000000000

s       0.0930170000           1.0000000000

s       0.0413410000           1.0000000000

s       0.0183740000           1.0000000000

p   13902.5411060000           0.0086434807
p    5561.0164430000           0.0146512381
p    2224.4065770000           0.0726059163
p     889.7626310000           0.2458685698
p     355.9050520000           0.7523696283

p     142.3620210000           1.0000000000

p      56.9448080000           1.0000000000

p      22.7779230000           1.0000000000

p       9.1111690000           1.0000000000

p       3.6444680000           1.0000000000

p       1.4577870000           1.0000000000

p       0.5831150000           1.0000000000

p       0.2332460000           1.0000000000

p       0.0932980000           1.0000000000

p       0.0373190000           1.0000000000

p       0.0149280000           1.0000000000

d     961.1107520000           0.0077276147
d     349.4948190000           0.0460276211
d     127.0890250000           0.2544321617
d      46.2141910000           0.7976699681

d      16.8051600000           1.0000000000

d       6.1109670000           1.0000000000

d       2.2221700000           1.0000000000

d       0.8080620000           1.0000000000

d       0.2938410000           1.0000000000

d       0.1068510000           1.0000000000

d       0.0388550000           1.0000000000

d       0.0141290000           1.0000000000

f      25.1300980000           0.1050643467
f       8.3766990000           0.3357843572
f       2.7922330000           0.5189665069
f       0.9307440000           0.3793875462

f       0.3102480000           1.0000000000

f       0.1034160000           1.0000000000

Sm 62 42 6 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5 1 1 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1 1 1 4 1 1

s 1062932.540176000            0.0422997346
s  472414.4623000000          -0.0088218632
s  209961.9832450000           0.1008312094
s   93316.4369980000           0.0877801497
s   41473.9719990000           0.3125895683
s   18432.8764440000           0.5771142711

s    8192.3895310000           1.0000000000

s    3641.0620140000           1.0000000000

s    1618.2497840000           1.0000000000

s     719.2221260000           1.0000000000

s     319.6542780000           1.0000000000

s     142.0685680000           1.0000000000

s      63.1415860000           1.0000000000

s      28.0629270000           1.0000000000

s      12.4724120000           1.0000000000

s       5.5432940000           1.0000000000

s       2.4636860000           1.0000000000

s       1.0949720000           1.0000000000

s       0.4866540000           1.0000000000

s       0.2162910000           1.0000000000

s       0.0961290000           1.0000000000

s       0.0427240000           1.0000000000

s       0.0189880000           1.0000000000

p   14404.1721250000           0.0087880127
p    5761.6688500000           0.0147690000
p    2304.6675400000           0.0730202922
p     921.8670160000           0.2461646427
p     368.7468060000           0.7517991310

p     147.4987230000           1.0000000000

p      58.9994890000           1.0000000000

p      23.5997960000           1.0000000000

p       9.4399180000           1.0000000000

p       3.7759670000           1.0000000000

p       1.5103870000           1.0000000000

p       0.6041550000           1.0000000000

p       0.2416620000           1.0000000000

p       0.0966650000           1.0000000000

p       0.0386660000           1.0000000000

p       0.0154660000           1.0000000000

d    1004.1583960000           0.0076928666
d     365.1485080000           0.0457695207
d     132.7812750000           0.2535329335
d      48.2841000000           0.7985202215

d      17.5578550000           1.0000000000

d       6.3846740000           1.0000000000

d       2.3217000000           1.0000000000

d       0.8442540000           1.0000000000

d       0.3070020000           1.0000000000

d       0.1116370000           1.0000000000

d       0.0405950000           1.0000000000

d       0.0147620000           1.0000000000

f      27.1800850000           0.1034770459
f       9.0600280000           0.3362208011
f       3.0200090000           0.5210237505
f       1.0066700000           0.3770064573

f       0.3355570000           1.0000000000

f       0.1118520000           1.0000000000

Eu 63 42 6 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5 1 1 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1 1 1 4 1 1

s 1097819.871374000            0.0431813583
s  487919.9428330000          -0.0090614988
s  216853.3079260000           0.1022351382
s   96379.2479670000           0.0880307650
s   42835.2213190000           0.3136108505
s   19037.8761420000           0.5747720666

s    8461.2782850000           1.0000000000

s    3760.5681270000           1.0000000000

s    1671.3636120000           1.0000000000

s     742.8282720000           1.0000000000

s     330.1458990000           1.0000000000

s     146.7315110000           1.0000000000

s      65.2140050000           1.0000000000

s      28.9840020000           1.0000000000

s      12.8817790000           1.0000000000

s       5.7252350000           1.0000000000

s       2.5445490000           1.0000000000

s       1.1309110000           1.0000000000

s       0.5026270000           1.0000000000

s       0.2233900000           1.0000000000

s       0.0992840000           1.0000000000

s       0.0441260000           1.0000000000

s       0.0196120000           1.0000000000

p   14914.5995620000           0.0089347322
p    5965.8398250000           0.0148901001
p    2386.3359300000           0.0734444803
p     954.5343720000           0.2464749696
p     381.8137490000           0.7512079243

p     152.7255000000           1.0000000000

p      61.0902000000           1.0000000000

p      24.4360800000           1.0000000000

p       9.7744320000           1.0000000000

p       3.9097730000           1.0000000000

p       1.5639090000           1.0000000000

p       0.6255640000           1.0000000000

p       0.2502250000           1.0000000000

p       0.1000900000           1.0000000000

p       0.0400360000           1.0000000000

p       0.0160140000           1.0000000000

d    1048.0606430000           0.0076637453
d     381.1129610000           0.0455343118
d     138.5865310000           0.2527033058
d      50.3951020000           0.7993023642

d      18.3254920000           1.0000000000

d       6.6638150000           1.0000000000

d       2.4232060000           1.0000000000

d       0.8811660000           1.0000000000

d       0.3204240000           1.0000000000

d       0.1165180000           1.0000000000

d       0.0423700000           1.0000000000

d       0.0154070000           1.0000000000

f      29.2179750000           0.1022110063
f       9.7393250000           0.3367357225
f       3.2464420000           0.5226352481
f       1.0821470000           0.3749679608

f       0.3607160000           1.0000000000

f       0.1202390000           1.0000000000

Gd 64 42 6 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5 1 1 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1 1 1 4 1 1

s 1133304.941480000            0.0440748754
s  503691.0851020000          -0.0093042563
s  223862.7044900000           0.1036522375
s   99494.5353290000           0.0882809229
s   44219.7934790000           0.3146334704
s   19653.2415460000           0.5724124174

s    8734.7740210000           1.0000000000

s    3882.1217870000           1.0000000000

s    1725.3874610000           1.0000000000

s     766.8388710000           1.0000000000

s     340.8172760000           1.0000000000

s     151.4743450000           1.0000000000

s      67.3219310000           1.0000000000

s      29.9208580000           1.0000000000

s      13.2981590000           1.0000000000

s       5.9102930000           1.0000000000

s       2.6267970000           1.0000000000

s       1.1674650000           1.0000000000

s       0.5188730000           1.0000000000

s       0.2306100000           1.0000000000

s       0.1024940000           1.0000000000

s       0.0455530000           1.0000000000

s       0.0202460000           1.0000000000

p   15432.8043060000           0.0090838178
p    6173.1217220000           0.0150147061
p    2469.2486890000           0.0738806319
p     987.6994760000           0.2468006592
p     395.0797900000           0.7505935947

p     158.0319160000           1.0000000000

p      63.2127660000           1.0000000000

p      25.2851070000           1.0000000000

p      10.1140430000           1.0000000000

p       4.0456170000           1.0000000000

p       1.6182470000           1.0000000000

p       0.6472990000           1.0000000000

p       0.2589190000           1.0000000000

p       0.1035680000           1.0000000000

p       0.0414270000           1.0000000000

p       0.0165710000           1.0000000000

d    1092.7062230000           0.0076399926
d     397.3477180000           0.0453240054
d     144.4900790000           0.2519250577
d      52.5418470000           0.8000308622

d      19.1061260000           1.0000000000

d       6.9476820000           1.0000000000

d       2.5264300000           1.0000000000

d       0.9187020000           1.0000000000

d       0.3340730000           1.0000000000

d       0.1214810000           1.0000000000

d       0.0441750000           1.0000000000

d       0.0160640000           1.0000000000

f      34.7127000000           0.0889141520
f      11.5709000000           0.3215879401
f       3.8569670000           0.5353561974
f       1.2856560000           0.3797355400

f       0.4285520000           1.0000000000

f       0.1428510000           1.0000000000

Tb 65 42 6 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5 1 1 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1 1 1 4 1 1

s 1169335.032050000            0.0449802062
s  519704.4586890000          -0.0095502775
s  230979.7594170000           0.1050823768
s  102657.6708520000           0.0885302078
s   45625.6314900000           0.3156574664
s   20278.0584400000           0.5700356784

s    9012.4704180000           1.0000000000

s    4005.5424080000           1.0000000000

s    1780.2410700000           1.0000000000

s     791.2182530000           1.0000000000

s     351.6525570000           1.0000000000

s     156.2900250000           1.0000000000

s      69.4622330000           1.0000000000

s      30.8721040000           1.0000000000

s      13.7209350000           1.0000000000

s       6.0981930000           1.0000000000

s       2.7103080000           1.0000000000

s       1.2045810000           1.0000000000

s       0.5353700000           1.0000000000

s       0.2379420000           1.0000000000

s       0.1057520000           1.0000000000

s       0.0470010000           1.0000000000

s       0.0208890000           1.0000000000

p   15962.9363470000           0.0092346753
p    6385.1745390000           0.0151418819
p    2554.0698150000           0.0743201995
p    1021.6279260000           0.2471325958
p     408.6511700000           0.7499698872

p     163.4604680000           1.0000000000

p      65.3841870000           1.0000000000

p      26.1536750000           1.0000000000

p      10.4614700000           1.0000000000

p       4.1845880000           1.0000000000

p       1.6738350000           1.0000000000

p       0.6695340000           1.0000000000

p       0.2678140000           1.0000000000

p       0.1071250000           1.0000000000

p       0.0428500000           1.0000000000

p       0.0171400000           1.0000000000

d    1138.5148960000           0.0076196509
d     414.0054170000           0.0451221404
d     150.5474240000           0.2512053792
d      54.7445180000           0.8007066781

d      19.9070970000           1.0000000000

d       7.2389450000           1.0000000000

d       2.6323430000           1.0000000000

d       0.9572160000           1.0000000000

d       0.3480780000           1.0000000000

d       0.1265740000           1.0000000000

d       0.0460270000           1.0000000000

d       0.0167370000           1.0000000000

f      32.1811360000           0.1054085242
f      10.7270450000           0.3444950534
f       3.5756820000           0.5204710961
f       1.1918940000           0.3682067467

f       0.3972980000           1.0000000000

f       0.1324330000           1.0000000000

Dy 66 42 6 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5 1 1 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1 1 1 4 1 1

s 1205955.486947000            0.0458979417
s  535980.2164210000          -0.0098001590
s  238213.4295200000           0.1065264980
s  105872.6353420000           0.0887780539
s   47054.5045970000           0.3166818717
s   20913.1131540000           0.5676426587

s    9294.7169570000           1.0000000000

s    4130.9853140000           1.0000000000

s    1835.9934730000           1.0000000000

s     815.9970990000           1.0000000000

s     362.6653770000           1.0000000000

s     161.1846120000           1.0000000000

s      71.6376050000           1.0000000000

s      31.8389360000           1.0000000000

s      14.1506380000           1.0000000000

s       6.2891720000           1.0000000000

s       2.7951880000           1.0000000000

s       1.2423060000           1.0000000000

s       0.5521360000           1.0000000000

s       0.2453940000           1.0000000000

s       0.1090640000           1.0000000000

s       0.0484730000           1.0000000000

s       0.0215430000           1.0000000000

p   16500.5200280000           0.0093879280
p    6600.2080110000           0.0152725854
p    2640.0832040000           0.0747718818
p    1056.0332820000           0.2474802452
p     422.4133130000           0.7493225441

p     168.9653250000           1.0000000000

p      67.5861300000           1.0000000000

p      27.0344520000           1.0000000000

p      10.8137810000           1.0000000000

p       4.3255120000           1.0000000000

p       1.7302050000           1.0000000000

p       0.6920820000           1.0000000000

p       0.2768330000           1.0000000000

p       0.1107330000           1.0000000000

p       0.0442930000           1.0000000000

p       0.0177170000           1.0000000000

d    1185.0486620000           0.0076044048
d     430.9267860000           0.0449434374
d     156.7006500000           0.2505391173
d      56.9820540000           0.8013281675

d      20.7207470000           1.0000000000

d       7.5348170000           1.0000000000

d       2.7399330000           1.0000000000

d       0.9963390000           1.0000000000

d       0.3623050000           1.0000000000

d       0.1317470000           1.0000000000

d       0.0479080000           1.0000000000

d       0.0174210000           1.0000000000

f      33.8369440000           0.1062577579
f      11.2789810000           0.3471635192
f       3.7596600000           0.5199652021
f       1.2532200000           0.3656446753

f       0.4177400000           1.0000000000

f       0.1392470000           1.0000000000

Ho 67 42 6 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5 1 1 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1 1 1 4 1 1

s 1243224.036239000            0.0468285068
s  552544.0161060000          -0.0100534868
s  245575.1182690000           0.1079846699
s  109144.4970090000           0.0890246800
s   48508.6653370000           0.3177088523
s   21559.4068170000           0.5652304293

s    9581.9585850000           1.0000000000

s    4258.6482600000           1.0000000000

s    1892.7325600000           1.0000000000

s     841.2144710000           1.0000000000

s     373.8730980000           1.0000000000

s     166.1658210000           1.0000000000

s      73.8514760000           1.0000000000

s      32.8228780000           1.0000000000

s      14.5879460000           1.0000000000

s       6.4835320000           1.0000000000

s       2.8815700000           1.0000000000

s       1.2806980000           1.0000000000

s       0.5691990000           1.0000000000

s       0.2529770000           1.0000000000

s       0.1124340000           1.0000000000

s       0.0499710000           1.0000000000

s       0.0222090000           1.0000000000

p   17047.2980980000           0.0095433539
p    6818.9192390000           0.0154063994
p    2727.5676960000           0.0752322530
p    1091.0270780000           0.2478392999
p     436.4108310000           0.7486576588

p     174.5643330000           1.0000000000

p      69.8257330000           1.0000000000

p      27.9302930000           1.0000000000

p      11.1721170000           1.0000000000

p       4.4688470000           1.0000000000

p       1.7875390000           1.0000000000

p       0.7150160000           1.0000000000

p       0.2860060000           1.0000000000

p       0.1144020000           1.0000000000

p       0.0457610000           1.0000000000

p       0.0183040000           1.0000000000

d    1232.4390880000           0.0075934172
d     448.1596690000           0.0447819424
d     162.9671520000           0.2499251619
d      59.2607830000           0.8018988139

d      21.5493750000           1.0000000000

d       7.8361370000           1.0000000000

d       2.8495040000           1.0000000000

d       1.0361830000           1.0000000000

d       0.3767940000           1.0000000000

d       0.1370160000           1.0000000000

d       0.0498240000           1.0000000000

d       0.0181180000           1.0000000000

f      35.5734580000           0.1068227395
f      11.8578190000           0.3493367403
f       3.9526060000           0.5196567498
f       1.3175350000           0.3634670930

f       0.4391780000           1.0000000000

f       0.1463930000           1.0000000000

Er 68 42 6 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5 1 1 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1 1 1 4 1 1

s 1280982.187936000            0.0477713870
s  569325.4168600000          -0.0103106888
s  253033.5186050000           0.1094564524
s  112459.3416020000           0.0892693241
s   49981.9296010000           0.3187372795
s   22214.1909340000           0.5628013149

s    9872.9737480000           1.0000000000

s    4387.9883330000           1.0000000000

s    1950.2170370000           1.0000000000

s     866.7631270000           1.0000000000

s     385.2280570000           1.0000000000

s     171.2124700000           1.0000000000

s      76.0944310000           1.0000000000

s      33.8197470000           1.0000000000

s      15.0309990000           1.0000000000

s       6.6804440000           1.0000000000

s       2.9690860000           1.0000000000

s       1.3195940000           1.0000000000

s       0.5864860000           1.0000000000

s       0.2606610000           1.0000000000

s       0.1158490000           1.0000000000

s       0.0514880000           1.0000000000

s       0.0228840000           1.0000000000

p   17602.8164910000           0.0097010045
p    7041.1265960000           0.0155434071
p    2816.4506390000           0.0757018689
p    1126.5802550000           0.2482106833
p     450.6321020000           0.7479739729

p     180.2528410000           1.0000000000

p      72.1011360000           1.0000000000

p      28.8404550000           1.0000000000

p      11.5361820000           1.0000000000

p       4.6144730000           1.0000000000

p       1.8457890000           1.0000000000

p       0.7383160000           1.0000000000

p       0.2953260000           1.0000000000

p       0.1181310000           1.0000000000

p       0.0472520000           1.0000000000

p       0.0189010000           1.0000000000

d    1280.6903600000           0.0075864020
d     465.7055860000           0.0446364351
d     169.3474860000           0.2493597552
d      61.5809040000           0.8024223371

d      22.3930560000           1.0000000000

d       8.1429290000           1.0000000000

d       2.9610650000           1.0000000000

d       1.0767510000           1.0000000000

d       0.3915460000           1.0000000000

d       0.1423800000           1.0000000000

d       0.0517750000           1.0000000000

d       0.0188270000           1.0000000000

f      37.3757410000           0.1071974660
f      12.4585800000           0.3511524804
f       4.1528600000           0.5194721569
f       1.3842870000           0.3615878079

f       0.4614290000           1.0000000000

f       0.1538100000           1.0000000000

Tm 69 42 6 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5 1 1 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1 1 1 4 1 1

s 1319284.994791000            0.0487272084
s  586348.8865740000          -0.0105720332
s  260599.5051440000           0.1109426850
s  115822.0022860000           0.0895115359
s   51476.4454610000           0.3197678523
s   22878.4202050000           0.5603542147

s   10168.1867580000           1.0000000000

s    4519.1941150000           1.0000000000

s    2008.5307180000           1.0000000000

s     892.6803190000           1.0000000000

s     396.7468080000           1.0000000000

s     176.3319150000           1.0000000000

s      78.3697400000           1.0000000000

s      34.8309960000           1.0000000000

s      15.4804420000           1.0000000000

s       6.8801970000           1.0000000000

s       3.0578650000           1.0000000000

s       1.3590510000           1.0000000000

s       0.6040230000           1.0000000000

s       0.2684550000           1.0000000000

s       0.1193130000           1.0000000000

s       0.0530280000           1.0000000000

s       0.0235680000           1.0000000000

p   18167.9700320000           0.0098608158
p    7267.1880130000           0.0156833695
p    2906.8752050000           0.0761794003
p    1162.7500820000           0.2485916936
p     465.1000330000           0.7472747963

p     186.0400130000           1.0000000000

p      74.4160050000           1.0000000000

p      29.7664020000           1.0000000000

p      11.9065610000           1.0000000000

p       4.7626240000           1.0000000000

p       1.9050500000           1.0000000000

p       0.7620200000           1.0000000000

p       0.3048080000           1.0000000000

p       0.1219230000           1.0000000000

p       0.0487690000           1.0000000000

p       0.0195080000           1.0000000000

d    1329.8192350000           0.0075830239
d     483.5706310000           0.0445054663
d     175.8438660000           0.2488380172
d      63.9432240000           0.8029034482

d      23.2520810000           1.0000000000

d       8.4553020000           1.0000000000

d       3.0746550000           1.0000000000

