jorge-DZP-DKH
BASIS:
H 1 3 3 1 1

s      12.98511484             0.0305015
s       1.95908134             0.2062392
s       0.44403649             0.7632592

s       0.11282695             1.0000000

p       0.80305095             1.0000000

He 2 3 3 1 1

s      38.38483920             0.0367410
s       5.77259177             0.2385330
s       1.24052238             0.7247259

s       0.29716510             1.0000000

p       1.36433710             1.0000000

Li 3 7 6 1 1 1 4 1 1

s    1467.55426442             0.0008507
s     219.90959664             0.0063444
s      48.31061694             0.0341800
s      12.88488293             0.1343735
s       3.93833592             0.3436929
s       1.34077556             0.4805583

s       0.49506113             1.0000000

s       0.07748193             1.0000000

s       0.02917883             1.0000000

p       3.24722245             0.0109197
p       0.64804185             0.0600076
p       0.16900956             0.2645257
p       0.05563180             0.6645469

p       0.02046171             1.0000000

d       0.09489967             1.0000000

Be 4 7 5 2 1 1 4 1 1

s    2155.37917119             0.0019333
s     320.28940827             0.0141980
s      71.05837415             0.0735970
s      19.48182345             0.2717060
s       6.17741048             0.6385655

s       2.20597092             0.7492868
s       0.86172687             0.2814012

s       0.17377808             1.0000000

s       0.06285384             1.0000000

p       7.33478268             0.0129164
p       1.55456555             0.0751779
p       0.43041802             0.2950056
p       0.14301490             0.6169000

p       0.05065485             1.0000000

d       0.18014085             1.0000000

B 5 7 5 2 1 1 4 1 1

s    3361.97459803             0.0020592
s     514.78214513             0.0139994
s     116.96106791             0.0709334
s      32.34846054             0.2652018
s      10.25182884             0.6478059

s       3.65314741             0.7248319
s       1.43768047             0.2751680

s       0.33137807             1.0000000

s       0.10568808             1.0000000

p      12.21701756             0.0149932
p       2.64732563             0.0909351
p       0.75597293             0.3211408
p       0.24111637             0.5729308

p       0.08058449             1.0000000

d       0.39184349             1.0000000

C 6 7 5 2 1 1 4 1 1

s    4949.46032594             0.0021254
s     758.82582124             0.0138797
s     172.62336223             0.0699682
s      47.77742113             0.2630053
s      15.15140603             0.6510212

s       5.39400345             0.7300080
s       2.11083628             0.2699919

s       0.52460137             1.0000000

s       0.15964728             1.0000000

p      18.97219923             0.0156205
p       4.18721595             0.0966388
p       1.21388239             0.3264242
p       0.38698643             0.5613164

p       0.12406489             1.0000000

d       0.61467289             1.0000000

N 7 7 5 2 1 1 4 1 1

s    6711.76398035             0.0022301
s    1029.56088507             0.0140080
s     234.62552896             0.0699756
s      65.08616322             0.2624838
s      20.68134371             0.6513023

s       7.35948620             0.7394324
s       2.86133058             0.2605675

s       0.75772555             1.0000000

s       0.22278085             1.0000000

p      26.95312900             0.0161302
p       6.01777874             0.1007562
p       1.76062640             0.3305209
p       0.56064983             0.5525926

p       0.17525619             1.0000000

d       0.89591019             1.0000000

O 8 7 5 2 1 1 4 1 1

s    8897.19445619             0.0023229
s    1365.26538810             0.0140091
s     311.21828724             0.0694697
s      86.33353862             0.2611441
s      27.42841118             0.6530540

s       9.74740298             0.7418317
s       3.77109950             0.2581682

s       1.04455407             1.0000000

s       0.30382295             1.0000000

p      34.75998468             0.0172481
p       7.80757529             0.1079455
p       2.29096903             0.3383584
p       0.71677956             0.5364479

p       0.21323853             1.0000000

d       1.25011953             1.0000000

F 9 7 5 2 1 1 4 1 1

s   11245.07427445             0.0024422
s    1726.97986029             0.0141658
s     394.23268791             0.0695007
s     109.51217360             0.2606839
s      34.82122553             0.6532071

s      12.36386969             0.7469076
s       4.75744942             0.2530923

s       1.37400143             1.0000000

s       0.39513873             1.0000000

p      43.98233925             0.0180879
p       9.94469246             0.1127789
p       2.93406079             0.3425222
p       0.91404725             0.5266109

p       0.26664491             1.0000000

d       1.68949991             1.0000000

Ne 10 7 5 2 1 1 4 1 1

s   13940.69029299             0.0025594
s    2140.70795406             0.0143051
s     488.75826908             0.0694760
s     135.80780025             0.2602219
s      43.19262691             0.6534375

s      15.32362673             0.7500146
s       5.86934944             0.2499853

s       1.74282774             1.0000000

s       0.49603479             1.0000000

p      54.67816613             0.0186084
p      12.42660380             0.1157785
p       3.67954925             0.3449401
p       1.14375027             0.5206729

p       0.32941012             1.0000000

d       2.22806812             1.0000000

Na 11 12 5 2 1 1 1 1 1 6 1 1 1 1

s   16553.56559413             0.0038050
s    2940.47406221             0.0169347
s     767.36004763             0.0653013
s     251.77588539             0.2186535
s      82.04765196             0.6953053

s       2.83870950             0.3465855
s       1.07750033             0.6534144

s      27.62077565            -1.0000000

s      10.11667327            -1.0000000

s       0.39112996             1.0000000

s       0.11728961             1.0000000

s       0.03434895             1.0000000

p     167.60332052             0.0035311
p      40.45539463             0.0238380
p      13.02408063             0.0969902
p       4.57131084             0.2546959
p       1.60351806             0.3735144
p       0.56247983             0.2474302

p       0.19730589             1.0000000

p       0.06921069             1.0000000

p       0.02427763             1.0000000

d       0.06545380             1.0000000

Mg 12 12 5 2 1 1 1 1 1 6 1 1 1 1

s   29634.03849710             0.0029311
s    4504.26738086             0.0144281
s    1038.91119479             0.0656475
s     297.14294180             0.2430316
s      97.64415398             0.6739615

s       1.64696724             0.6537499
s       0.67317558             0.3462500

s      35.42090950             1.0000000

s      13.59888828             1.0000000

s       3.91380244             1.0000000

s       0.10033811             1.0000000

s       0.04064399             1.0000000

p     290.98023692             0.0022489
p      67.06269532             0.0177124
p      20.56701130             0.0815748
p       7.30763410             0.2257669
p       2.78482554             0.3597646
p       1.10006315             0.3129322

p       0.44134987            -1.0000000

p       0.12742513             1.0000000

p       0.04092091             1.0000000

d       0.10301691             1.0000000

Al 13 12 5 2 1 1 1 1 1 6 1 1 1 1

s   46957.58327979             0.0029538
s    7131.42935571             0.0133893
s    1639.24405227             0.0592091
s     461.98153874             0.2279726
s     147.56803267             0.6964749

s       2.65572629             0.5613403
s       1.02794270             0.4386596

s      51.68864162             1.0000000

s      19.31857040             1.0000000

s       6.48439779             1.0000000

s       0.15930849             1.0000000

s       0.06434819             1.0000000

p     371.91997268             0.0021090
p      86.61876761             0.0163603
p      26.95939792             0.0755811
p       9.71901810             0.2157074
p       3.76228615             0.3617888
p       1.50816965             0.3284530

p       0.60713936            -1.0000000

p       0.19343206             1.0000000

p       0.05818341             1.0000000

d       0.20240321             1.0000000

Si 14 12 5 2 1 1 1 1 1 6 1 1 1 1

s   57033.21769392             0.0033142
s    8843.88412077             0.0140219
s    2088.57468603             0.0585035
s     598.43608250             0.2229255
s     191.07432559             0.7012346

s       3.47202417             0.5357668
s       1.33983034             0.4642331

s      66.41276014             1.0000000

s      24.78817669             1.0000000

s       9.06048206             1.0000000

s       0.22611668             1.0000000

s       0.09013222             1.0000000

p     597.87121497             0.0013945
p     140.08844965             0.0109132
p      43.72342316             0.0542026
p      15.68022991             0.1778566
p       6.05325924             0.3564630
p       2.40938438             0.3991697

p       0.97018332             1.0000000

p       0.28836719             1.0000000

p       0.08685517             1.0000000

d       0.28065207             1.0000000

P 15 12 5 2 1 1 1 1 1 6 1 1 1 1

s   77974.00242233             0.0034122
s   12089.93860872             0.0137430
s    2831.85299912             0.0561942
s     797.63499030             0.2182803
s     250.54065009             0.7083701

s       4.43394852             0.5058959
s       1.70489853             0.4941040

s      86.36613722             1.0000000

s      32.43586281             1.0000000

s      12.80997230            -1.0000000

s       0.29955004            -1.0000000

s       0.11847108            -1.0000000

p     698.58617725             0.0014015
p     164.42668315             0.0107930
p      51.58304203             0.0535873
p      18.54027938             0.1774958
p       7.14211567             0.3609388
p       2.83069610             0.3957832

p       1.13094785            -1.0000000

p       0.37464227            -1.0000000

p       0.11564729             1.0000000

d       0.37291129             1.0000000

S 16 12 5 2 1 1 1 1 1 6 1 1 1 1

s   88298.52965731             0.0037231
s   13783.75049251             0.0144966
s    3273.99080251             0.0569731
s     933.93904998             0.2171714
s     294.47682844             0.7076356

s       5.19930244             0.5076446
s       2.03425969             0.4923553

s     101.30556573             1.0000000

s      37.95800089             1.0000000

s      15.05040359             1.0000000

s       0.38772280             1.0000000

s       0.15157298             1.0000000

p     759.75242296             0.0015116
p     180.00565026             0.0113965
p      56.73558346             0.0560869
p      20.36270362             0.1849910
p       7.76216777             0.3713178
p       3.02062956             0.3746960

p       1.11706212            -1.0000000

p       0.41415858             1.0000000

p       0.12911675             1.0000000

d       0.47158905             1.0000000

Cl 17 12 5 2 1 1 1 1 1 6 1 1 1 1

s  123346.03036366             0.0036765
s   18844.37101427             0.0141306
s    4312.76103972             0.0560856
s    1191.77811092             0.2163092
s     371.56406092             0.7097979

s      48.83240417             0.7060529
s      19.99833925             0.2939470

s     128.42562800             1.0000000

s       6.35517331             1.0000000

s       2.48786095             1.0000000

s       0.56465027             1.0000000

s       0.20202039             1.0000000

p     815.25967510             0.0016758
p     191.38682651             0.0127597
p      59.88017268             0.0625648
p      21.46131474             0.2003177
p       8.19423000             0.3810675
p       3.20715125             0.3416142

p       1.10810134            -1.0000000

p       0.42329170             1.0000000

p       0.13969455             1.0000000

d       0.58736175             1.0000000

Ar 18 12 5 2 1 1 1 1 1 6 1 1 1 1

s  138627.59405679             0.0039027
s   21212.21893190             0.0146910
s    4867.08226473             0.0570486
s    1348.69501423             0.2169018
s     421.63085976             0.7074557

s      55.71724761             0.6993915
s      22.88371461             0.3006084

s     146.12790137             1.0000000

s       7.31344988             1.0000000

s       2.89776121             1.0000000

s       0.68299546             1.0000000

s       0.24193412             1.0000000

p     942.67742464             0.0016663
p     219.63986953             0.0127732
p      68.42876014             0.0630314
p      24.55728205             0.2018355
p       9.43530598             0.3829579
p       3.73443328             0.3377354

p       1.30151971            -1.0000000

p       0.49356584             1.0000000

p       0.16428157             1.0000000

d       0.71707157             1.0000000

K 19 15 6 2 2 1 1 1 1 1 5 2 2 1 1 1 1

s  354250.51554442             0.0016627
s   53854.37640452             0.0056056
s   12361.19110871             0.0193081
s    3445.95204884             0.0677840
s    1075.55466155             0.2317081
s     366.57318135             0.6739311

s      53.90620772            -0.7486980
s      22.59813682            -0.2513019

s       0.82054226             0.5141450
s       0.31988212             0.4858549

