6-311GST_ST
BASIS:
H 1 4 3 1 1 1

s      33.8650000              0.0254938        
s       5.0947900              0.1903730        
s       1.1587900              0.8521610        

s       0.3258400              1.0000000        

s       0.1027410              1.0000000        

p       0.7500000              1.0000000        

He 2 4 3 1 1 1

s      98.1243000              0.0287452        
s      14.7689000              0.2080610        
s       3.3188300              0.8376350        

s       0.8740470              1.0000000        

s       0.2445640              1.0000000        

p       0.7500000              1.0000000        

Li 3 8 6 3 1 1 3 1 1 1

s     900.4600000              0.00228704       
s     134.4330000              0.0176350        
s      30.4365000              0.0873434        
s       8.6263900              0.2809770        
s       2.4833200              0.6587410        
s       0.3031790              0.1187120        

s       4.8689000              0.0933293        
s       0.8569240              0.9430450        
s       0.2432270             -0.00279827       

s       0.0635070              1.0000000        

s       0.0243683              1.0000000        

p       4.8689000              0.0327661        
p       0.8569240              0.1597920        
p       0.2432270              0.8856670        

p       0.0635070              1.0000000        

p       0.0243683              1.0000000        

d       0.2000000              1.0000000        

Be 4 8 6 3 1 1 3 1 1 1

s    1682.8000000              0.00228574       
s     251.7150000              0.0175938        
s      57.4116000              0.0863315        
s      16.5171000              0.2818350        
s       4.8536400              0.6405940        
s       0.6268630              0.1444670        

s       8.3093800              0.1086210        
s       1.7407500              0.9273010        
s       0.4858160             -0.00297169       

s       0.1636130              1.0000000        

s       0.0567285              1.0000000        

p       8.3093800              0.0361344        
p       1.7407500              0.2169580        
p       0.4858160              0.8418390        

p       0.1636130              1.0000000        

p       0.0567285              1.0000000        

d       0.2550000              1.0000000        

B 5 8 6 3 1 1 3 1 1 1

s    2858.8900000              0.00215375       
s     428.1400000              0.0165823        
s      97.5282000              0.0821870        
s      27.9693000              0.2766180        
s       8.2157700              0.6293160        
s       1.1127800              0.1737700        

s      13.2415000              0.1174430        
s       3.0016600              0.9180020        
s       0.9128560             -0.00265105       

s       0.3154540              1.0000000        

s       0.0988563              1.0000000        

p      13.2415000              0.0418100        
p       3.0016600              0.2365750        
p       0.9128560              0.8162140        

p       0.3154540              1.0000000        

p       0.0988563              1.0000000        

d       0.4010000              1.0000000        

C 6 8 6 3 1 1 3 1 1 1

s    4563.2400000              0.00196665       
s     682.0240000              0.0152306        
s     154.9730000              0.0761269        
s      44.4553000              0.2608010        
s      13.0290000              0.6164620        
s       1.8277300              0.2210060        

s      20.9642000              0.1146600        
s       4.8033100              0.9199990        
s       1.4593300             -0.00303068       

s       0.4834560              1.0000000        

s       0.1455850              1.0000000        

p      20.9642000              0.0402487        
p       4.8033100              0.2375940        
p       1.4593300              0.8158540        

p       0.4834560              1.0000000        

p       0.1455850              1.0000000        

d       0.6260000              1.0000000        

N 7 8 6 3 1 1 3 1 1 1

s    6293.4800000              0.00196979       
s     949.0440000              0.0149613        
s     218.7760000              0.0735006        
s      63.6916000              0.2489370        
s      18.8282000              0.6024600        
s       2.7202300              0.2562020        

s      30.6331000              0.1119060        
s       7.0261400              0.9216660        
s       2.1120500             -0.00256919       

s       0.6840090              1.0000000        

s       0.2008780              1.0000000        

p      30.6331000              0.0383119        
p       7.0261400              0.2374030        
p       2.1120500              0.8175920        

p       0.6840090              1.0000000        

p       0.2008780              1.0000000        

d       0.9130000              1.0000000        

O 8 8 6 3 1 1 3 1 1 1

s    8588.5000000              0.00189515       
s    1297.2300000              0.0143859        
s     299.2960000              0.0707320        
s      87.3771000              0.2400010        
s      25.6789000              0.5947970        
s       3.7400400              0.2808020        

s      42.1175000              0.1138890        
s       9.6283700              0.9208110        
s       2.8533200             -0.00327447       

s       0.9056610              1.0000000        

s       0.2556110              1.0000000        

p      42.1175000              0.0365114        
p       9.6283700              0.2371530        
p       2.8533200              0.8197020        

p       0.9056610              1.0000000        

p       0.2556110              1.0000000        

d       1.2920000              1.0000000        

F 9 8 6 3 1 1 3 1 1 1

s   11427.1000000              0.00180093       
s    1722.3500000              0.0137419        
s     395.7460000              0.0681334        
s     115.1390000              0.2333250        
s      33.6026000              0.5890860        
s       4.9190100              0.2995050        

s      55.4441000              0.1145360        
s      12.6323000              0.9205120        
s       3.7175600             -0.00337804       

s       1.1654500              1.0000000        

s       0.3218920              1.0000000        

p      55.4441000              0.0354609        
p      12.6323000              0.2374510        
p       3.7175600              0.8204580        

p       1.1654500              1.0000000        

p       0.3218920              1.0000000        

d       1.7500000              1.0000000        

Ne 10 8 6 3 1 1 3 1 1 1

s   13995.7000000              0.00183276       
s    2117.1000000              0.0138827        
s     490.4250000              0.0680687        
s     143.8330000              0.2313280        
s      41.9265000              0.5858900        
s       6.1568400              0.3058830        

s      69.1211000              0.1191490        
s      15.8350000              0.9173750        
s       4.6732600             -0.00405839       

s       1.4575600              1.0000000        

s       0.3970570              1.0000000        

p      69.1211000              0.0356574        
p      15.8350000              0.2394770        
p       4.6732600              0.8184610        

p       1.4575600              1.0000000        

p       0.3970570              1.0000000        

d       2.3040000              1.0000000        

Na 11 12 6 3 1 1 1 1 4 2 1 1 1 1

s   36166.4000000              0.0010320        
s    5372.5800000              0.0080710        
s    1213.2100000              0.0421290        
s     339.6230000              0.1697890        
s     109.5530000              0.5146210        
s      38.7773000              0.3798170        

s      38.7773000              0.3747620        
s      14.5759000              0.5757690        
s       5.2699300              0.1129330        

s       1.8277700              1.0000000        

s       0.6199480              1.0000000        

s       0.0572400              1.0000000        

s       0.0240480              1.0000000        

p     144.6450000              0.0114850        
p      33.9074000              0.0823830        
p      10.6285000              0.3196580        
p       3.8238900              0.7012950        

p       1.4442900              0.6385060        
p       0.5526210              0.4253650        

p       0.1887200              1.0000000        

p       0.0465010              1.0000000        

p       0.0162850              1.0000000        

d       0.1750000              1.0000000        

Mg 12 12 6 3 1 1 1 1 4 2 1 1 1 1

s   43866.5000000              0.0009180        
s    6605.3700000              0.0070470        
s    1513.2600000              0.0359410        
s     432.3170000              0.1414610        
s     142.1490000              0.4267640        
s      51.3983000              0.4979750        

s      51.3983000              0.2513550        
s      19.9196000              0.6186710        
s       8.0247400              0.1884170        

s       2.5081700              1.0000000        

s       0.8715310              1.0000000        

s       0.1081880              1.0000000        

s       0.0401300              1.0000000        

p     193.8540000              0.0101880        
p      45.4420000              0.0753600        
p      14.1864000              0.3074190        
p       5.0575100              0.7175750        

p       1.8886100              0.6673390        
p       0.7226520              0.3946490        

p       0.2364170              1.0000000        

p       0.0933580              1.0000000        

p       0.0348090              1.0000000        

d       0.1750000              1.0000000        

Al 13 12 6 3 1 1 1 1 4 2 1 1 1 1

s   54866.4890000              0.0008390        
s    8211.7665000              0.0065270        
s    1866.1761000              0.0336660        
s     531.1293400              0.1329020        
s     175.1179700              0.4012660        
s      64.0055000              0.5313380        

s      64.0055000              0.2023050        
s      25.2925070              0.6247900        
s      10.5349100              0.2274390        

s       3.2067110              1.0000000        

s       1.1525550              1.0000000        

s       0.1766780              1.0000000        

s       0.0652370              1.0000000        

p     259.2836200              0.0094480        
p      61.0768700              0.0709740        
p      19.3032370              0.2956360        
p       7.0108820              0.7282190        

p       2.6738650              0.6444670        
p       1.0365960              0.4174130        

p       0.3168190              1.0000000        

p       0.1142570              1.0000000        

p       0.0413970              1.0000000        

d       0.3250000              1.0000000        

Si 14 12 6 3 1 1 1 1 4 2 1 1 1 1

s   69379.2300000              0.0007570        
s   10354.9400000              0.0059320        
s    2333.8796000              0.0310880        
s     657.1429500              0.1249670        
