           1  -3.8325419050713814       -3.8325419050713814     
           2 -0.19631110141290262      -0.19631110141290262     
           3  -6.3401169479697511E-002  -6.3401169479697511E-002
           4  -6.3401169308087035E-002  -6.3401169308087035E-002
           5  -6.3401168872365132E-002  -6.3401168872365132E-002
           6  0.25510381186535691       0.25510381186535691     
           7  0.25510381203856380       0.25510381203856380     
           8  0.25510381247832870       0.25510381247832870     
           9  0.28990270628142001       0.28990270628142001     
          10  0.81587142751146491       0.81587142751146491     
          11  0.81587144309162030       0.81587144309162030     
          12  0.81587145050788268       0.81587145050788268     
          13  0.81587146170833658       0.81587146170833658     
          14  0.81587146694459556       0.81587146694459556     
          15   2.5110695895294066        2.5110695895294066     
