   1.0000000000000001E-005   2.1569819847188114        2.0073644923652090     
   2.0000000000000002E-005   2.1569499919320902        2.0073644872687382     
   3.0000000000000004E-005   2.1569179993875096        2.0073644787746208     
   4.0000000000000003E-005   2.1568860070850664        2.0073644668828559     
   5.0000000000000002E-005   2.1568540150247593        2.0073644515934439     
   6.0000000000000008E-005   2.1568220232065851        2.0073644329063853     
   7.0000000000000007E-005   2.1567900316305404        2.0073644108216802     
   8.0000000000000007E-005   2.1567580402966238        2.0073643853393288     
   9.0000000000000006E-005   2.1567260492048312        2.0073643564593309     
   1.0000000000000000E-004   2.1566940583551615        2.0073643241816868     
   1.1000000000000000E-004   2.1566620677476114        2.0073642885063974     
   1.2000000000000002E-004   2.1566300773821778        2.0073642494334623     
   1.3000000000000002E-004   2.1565980872588586        2.0073642069628823     
   1.4000000000000001E-004   2.1565660973776515        2.0073641610946575     
   1.4999999999999999E-004   2.1565341077385529        2.0073641118287879     
   1.6000000000000001E-004   2.1565021183415607        2.0073640591652748     
   1.7000000000000001E-004   2.1564701291866726        2.0073640031041182     
   1.8000000000000001E-004   2.1564381402738855        2.0073639436453186     
   1.9000000000000001E-004   2.1564061516031967        2.0073638807888763     
   2.0000000000000001E-004   2.1563741631746036        2.0073638145347923     
   2.1000000000000001E-004   2.1563421749881044        2.0073637448830666     
   2.2000000000000001E-004   2.1563101870436951        2.0073636718337000     
   2.3000000000000003E-004   2.1562781993413740        2.0073635953866931     
   2.4000000000000003E-004   2.1562462118811383        2.0073635155420466     
   2.5000000000000001E-004   2.1562142246629850        2.0073634322997616     
   2.6000000000000003E-004   2.1561822376869118        2.0073633456598379     
   2.7000000000000000E-004   2.1561502509529160        2.0073632556222769     
   2.8000000000000003E-004   2.1561182644609946        2.0073631621870791     
   2.9000000000000006E-004   2.1560862782111458        2.0073630653542449     
   2.9999999999999997E-004   2.1560542922033665        2.0073629651237761     
   3.1000000000000000E-004   2.1560223064376536        2.0073628614956727     
   3.2000000000000003E-004   2.1559903209140048        2.0073627544699360     
   3.3000000000000005E-004   2.1559583356324183        2.0073626440465664     
   3.4000000000000002E-004   2.1559263505928903        2.0073625302255653     
   3.5000000000000000E-004   2.1558943657954184        2.0073624130069336     
   3.6000000000000002E-004   2.1558623812400008        2.0073622923906722     
   3.6999999999999999E-004   2.1558303969266333        2.0073621683767824     
   3.8000000000000002E-004   2.1557984128553147        2.0073620409652646     
   3.9000000000000005E-004   2.1557664290260421        2.0073619101561206     
   4.0000000000000002E-004   2.1557344454388119        2.0073617759493505     
   4.1000000000000005E-004   2.1557024620936223        2.0073616383449568     
   4.2000000000000002E-004   2.1556704789904710        2.0073614973429392     
   4.2999999999999999E-004   2.1556384961293547        2.0073613529432999     
   4.4000000000000002E-004   2.1556065135102709        2.0073612051460401     
   4.4999999999999999E-004   2.1555745311332171        2.0073610539511599     
   4.6000000000000007E-004   2.1555425489981905        2.0073608993586620     
   4.7000000000000004E-004   2.1555105671051882        2.0073607413685468     
   4.8000000000000007E-004   2.1554785854542087        2.0073605799808165     
   4.8999999999999998E-004   2.1554466040452480        2.0073604151954716     
   5.0000000000000001E-004   2.1554146228783040        2.0073602470125134     
   5.1000000000000004E-004   2.1553826419533748        2.0073600754319441     
   5.2000000000000006E-004   2.1553506612704560        2.0073599004537641     
   5.3000000000000009E-004   2.1553186808295468        2.0073597220779762     
   5.4000000000000001E-004   2.1552867006306435        2.0073595403045807     
   5.5000000000000003E-004   2.1552547206737440        2.0073593551335800     
   5.6000000000000006E-004   2.1552227409588451        2.0073591665649748     
   5.6999999999999998E-004   2.1551907614859442        2.0073589745987679     
   5.8000000000000011E-004   2.1551587822550400        2.0073587792349596     
   5.9000000000000003E-004   2.1551268032661279        2.0073585804735519     
   5.9999999999999995E-004   2.1550948245192063        2.0073583783145468     
   6.1000000000000008E-004   2.1550628460142729        2.0073581727579461     
   6.2000000000000000E-004   2.1550308677513241        2.0073579638037509     
   6.3000000000000003E-004   2.1549988897303578        2.0073577514519636     
   6.4000000000000005E-004   2.1549669119513721        2.0073575357025857     
   6.4999999999999997E-004   2.1549349344143627        2.0073573165556189     
   6.6000000000000010E-004   2.1549029571193281        2.0073570940110650     
   6.7000000000000002E-004   2.1548709800662658        2.0073568680689262     
   6.8000000000000005E-004   2.1548390032551725        2.0073566387292039     
   6.9000000000000008E-004   2.1548070266860457        2.0073564059919007     
   6.9999999999999999E-004   2.1547750503588836        2.0073561698570179     
   7.1000000000000002E-004   2.1547430742736822        2.0073559303245583     
   7.2000000000000005E-004   2.1547110984304392        2.0073556873945226     
   7.3000000000000007E-004   2.1546791228291533        2.0073554410669141     
   7.3999999999999999E-004   2.1546471474698201        2.0073551913417345     
   7.5000000000000002E-004   2.1546151723524378        2.0073549382189855     
   7.6000000000000004E-004   2.1545831974770042        2.0073546816986698     
   7.7000000000000007E-004   2.1545512228435162        2.0073544217807888     
   7.8000000000000009E-004   2.1545192484519706        2.0073541584653456     
   7.9000000000000001E-004   2.1544872743023658        2.0073538917523415     
   8.0000000000000004E-004   2.1544553003946985        2.0073536216417796     
   8.0999999999999996E-004   2.1544233267289661        2.0073533481336612     
   8.2000000000000009E-004   2.1543913533051664        2.0073530712279894     
